author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Самолет Плюс - Ступино;real_estate_agent;https://stupino.cian.ru/sale/flat/308067393/;Ступино;sale;flat;5;14;1;42.6;6700000;Напишите автору;-1;-1;-1;-1;16,4 м²;10,4 м²;+79660590995;;;;;Надежда
ID 115084859;homeowner;https://stupino.cian.ru/sale/flat/307151970/;Ступино;sale;flat;2;5;1;31.5;3900000;1970;-1;-1;-1;-1;-1;6 м²;+79660592683;Ступино; Чайковского;40;;
Самолет Плюс - Ступино;real_estate_agent;https://stupino.cian.ru/sale/flat/305532286/;Ступино;sale;flat;4;5;2;46.8;6750000;1972;-1;-1;-1;-1;32 м²;6 м²;+79660590995;Ступино; Калинина;5/17;;
Самолет Плюс - Ступино;real_estate_agent;https://stupino.cian.ru/sale/flat/306176186/;Ступино;sale;flat;2;4;2;44.2;7150000;1960;-1;-1;-1;-1;27,6 м²;8 м²;+79660590995;Ступино;Октябрьская ;43;;
Октава-Недвижимость;real_estate_agent;https://stupino.cian.ru/sale/flat/307606998/;Ступино;sale;flat;2;2;1;31.0;3450000;-1;-1;-1;-1;-1;18 м²;6 м²;+79167089567;Ступино; Акри;22;;
Профит-Н;real_estate_agent;https://stupino.cian.ru/sale/flat/303750802/;Ступино;sale;flat;6;9;2;66.8;7200000;2004;-1;-1;-1;-1;38,8 м²;12,2 м²;+79153057713;Ступино; Фрунзе;5к3;;
Самолет Плюс - Ступино;real_estate_agent;https://stupino.cian.ru/sale/flat/304294635/;Ступино;sale;flat;5;5;2;54.8;7150000;-1;-1;-1;-1;-1;29,1 м²;8 м²;+79660590995;Ступино;проспект Победы;26/52;;
АРГУМЕНТ;real_estate_agent;https://stupino.cian.ru/sale/flat/305190125/;Ступино;sale;flat;11;15;3;77.0;14550000;2022;-1;-1;-1;-1;43 м²;18 м²;+79150743913;Ступино;Приокский переулок;9к1;;Большое Ступино
Самолет Плюс - Ступино;real_estate_agent;https://stupino.cian.ru/sale/flat/308115699/;Ступино;sale;flat;3;12;1;43.3;7200000;-1;-1;-1;-1;-1;20 м²;10 м²;+79660590995;Ступино; Тургенева;9;;
Самолет Плюс - Ступино;real_estate_agent;https://stupino.cian.ru/sale/flat/300155309/;Ступино;sale;flat;6;14;2;53.3;7300000;-1;-1;-1;-1;-1;29 м²;7,8 м²;+79660590995;Ступино; Калинина;19;;
Самолет Плюс - Ступино;real_estate_agent;https://stupino.cian.ru/sale/flat/306149800/;Ступино;sale;flat;4;5;3;93.6;14500000;2003;-1;-1;-1;-1;57 м²;13 м²;+79660590995;Ступино; Калинина;40;;
Новый адрес;real_estate_agent;https://stupino.cian.ru/sale/flat/304429207/;Ступино;sale;flat;15;17;3;91.0;14000000;2012;-1;-1;-1;-1;53 м²;15 м²;+79152870703;Ступино; Калинина;2;;квартал Дубки (Ступино)
ID 10208914;unknown;https://stupino.cian.ru/sale/flat/308543431/;Ступино;sale;flat;2;5;1;32.0;4000000;1961;-1;-1;-1;-1;18 м²;6 м²;+79854325638;Ступино;Овражная ;17;;
Новый адрес;real_estate_agent;https://stupino.cian.ru/sale/flat/293978062/;Ступино;sale;flat;3;10;2;53.0;7500000;2003;-1;-1;-1;-1;29 м²;11 м²;+79663201969;Ступино; Калинина;46к1;;
АРГУМЕНТ;real_estate_agent;https://stupino.cian.ru/sale/flat/308567152/;Ступино;sale;flat;1;2;2;42.2;4990000;1959;-1;-1;-1;-1;26,7 м²;6 м²;+79161644241;Ступино; Калинина;15/20;;
АРГУМЕНТ;real_estate_agent;https://stupino.cian.ru/sale/flat/291839931/;Ступино;sale;flat;3;10;1;32.0;4400000;1991;-1;-1;-1;-1;20 м²;6 м²;+79660507814;Ступино; Пушкина;101;;
